[2026-05-31T11:11:39.623+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-31T11:11:39.644+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table scheduled__2026-05-29T13:00:00+00:00 [queued]>
[2026-05-31T11:11:39.650+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table scheduled__2026-05-29T13:00:00+00:00 [queued]>
[2026-05-31T11:11:39.651+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-05-31T11:11:39.660+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-05-29 13:00:00+00:00
[2026-05-31T11:11:39.665+0000] {standard_task_runner.py:63} INFO - Started process 742 to run task
[2026-05-31T11:11:39.668+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'scheduled__2026-05-29T13:00:00+00:00', '--job-id', '29', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpb88fzep0']
[2026-05-31T11:11:39.669+0000] {standard_task_runner.py:91} INFO - Job 29: Subtask staging_table
[2026-05-31T11:11:39.716+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table scheduled__2026-05-29T13:00:00+00:00 [running]> on host fa7e94e85520
[2026-05-31T11:11:39.774+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-05-29T13:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-05-29T13:00:00+00:00'
[2026-05-31T11:11:39.775+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-05-31T11:11:39.784+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-31T11:11:39.788+0000] {data_loading.py:12} INFO - Processing file: YT_data_2026-05-31
[2026-05-31T11:11:39.811+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-31T11:11:39.816+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-31T11:11:39.826+0000] {data_modification.py:75} INFO - Updated row with Video_ID: GpQSUjNsNm0
[2026-05-31T11:11:39.829+0000] {data_modification.py:75} INFO - Updated row with Video_ID: y1UVAtHALaA
[2026-05-31T11:11:39.831+0000] {data_modification.py:75} INFO - Updated row with Video_ID: hYahU_Cqwp8
[2026-05-31T11:11:39.833+0000] {data_modification.py:75} INFO - Updated row with Video_ID: SllXaJiQjBA
[2026-05-31T11:11:39.835+0000] {data_modification.py:75} INFO - Updated row with Video_ID: dqpCvSU-ECE
[2026-05-31T11:11:39.837+0000] {data_modification.py:75} INFO - Updated row with Video_ID: AaMdXZMvT3w
[2026-05-31T11:11:39.840+0000] {data_modification.py:75} INFO - Updated row with Video_ID: QAkEMtJpq3c
[2026-05-31T11:11:39.842+0000] {data_modification.py:75} INFO - Updated row with Video_ID: hCuqh2NU2Yg
[2026-05-31T11:11:39.844+0000] {data_modification.py:75} INFO - Updated row with Video_ID: B9LizOAAoLg
[2026-05-31T11:11:39.846+0000] {data_modification.py:75} INFO - Updated row with Video_ID: rqsRdfdN4uI
[2026-05-31T11:11:39.848+0000] {data_modification.py:75} INFO - Updated row with Video_ID: feu5PQvoCiA
[2026-05-31T11:11:39.850+0000] {data_modification.py:75} INFO - Updated row with Video_ID: 6Zy5VLcEbZc
[2026-05-31T11:11:39.853+0000] {data_modification.py:75} INFO - Updated row with Video_ID: VEGq2Du_HCw
[2026-05-31T11:11:39.855+0000] {data_modification.py:75} INFO - Updated row with Video_ID: EdT5Z16Y5WE
[2026-05-31T11:11:39.857+0000] {data_modification.py:75} INFO - Updated row with Video_ID: ScjQAcbA9e4
[2026-05-31T11:11:39.859+0000] {data_modification.py:75} INFO - Updated row with Video_ID: hRBpDdWbUpI
[2026-05-31T11:11:39.861+0000] {data_modification.py:75} INFO - Updated row with Video_ID: pzxtGL9kzPs
[2026-05-31T11:11:39.864+0000] {data_modification.py:75} INFO - Updated row with Video_ID: yy-Nt0dRhNI
[2026-05-31T11:11:39.866+0000] {data_modification.py:75} INFO - Updated row with Video_ID: zRtGL0-5rg4
[2026-05-31T11:11:39.869+0000] {data_modification.py:75} INFO - Updated row with Video_ID: mFWpUx3FiyU
[2026-05-31T11:11:39.871+0000] {data_modification.py:75} INFO - Updated row with Video_ID: 6W_841xoprg
[2026-05-31T11:11:39.873+0000] {data_modification.py:75} INFO - Updated row with Video_ID: VIJLIo5yT1I
[2026-05-31T11:11:39.876+0000] {data_modification.py:75} INFO - Updated row with Video_ID: uNu6XEPTy5g
[2026-05-31T11:11:39.879+0000] {data_modification.py:75} INFO - Updated row with Video_ID: DXVHmGoCTco
[2026-05-31T11:11:39.881+0000] {data_modification.py:75} INFO - Updated row with Video_ID: _JUlWtSCNbs
[2026-05-31T11:11:39.885+0000] {data_modification.py:75} INFO - Updated row with Video_ID: AKC50SZQFN8
[2026-05-31T11:11:39.888+0000] {data_modification.py:75} INFO - Updated row with Video_ID: 897gvApD6V4
[2026-05-31T11:11:39.891+0000] {data_modification.py:75} INFO - Updated row with Video_ID: Z9NxQdQ8Rpg
[2026-05-31T11:11:39.893+0000] {data_modification.py:75} INFO - Updated row with Video_ID: JFtlf8RoPZY
[2026-05-31T11:11:39.896+0000] {data_modification.py:75} INFO - Updated row with Video_ID: jCE1Ol3PYDs
[2026-05-31T11:11:39.899+0000] {data_modification.py:75} INFO - Updated row with Video_ID: IqL-ZunFfpk
[2026-05-31T11:11:39.901+0000] {data_modification.py:75} INFO - Updated row with Video_ID: purAsH7pXTQ
[2026-05-31T11:11:39.903+0000] {data_modification.py:75} INFO - Updated row with Video_ID: IEuDUhGIJ5c
[2026-05-31T11:11:39.906+0000] {data_modification.py:75} INFO - Updated row with Video_ID: AoN1K4c7VKE
[2026-05-31T11:11:39.908+0000] {data_modification.py:75} INFO - Updated row with Video_ID: IcuJ3vO_t3k
[2026-05-31T11:11:39.911+0000] {data_modification.py:75} INFO - Updated row with Video_ID: c9VS_cgInT4
[2026-05-31T11:11:39.913+0000] {data_modification.py:75} INFO - Updated row with Video_ID: KaUuPNYHFNg
[2026-05-31T11:11:39.916+0000] {data_modification.py:75} INFO - Updated row with Video_ID: 5OLs1GWB4OA
[2026-05-31T11:11:39.919+0000] {data_modification.py:75} INFO - Updated row with Video_ID: hjkbqeWQAM8
[2026-05-31T11:11:39.921+0000] {data_modification.py:75} INFO - Updated row with Video_ID: XbaZ45LVzzM
[2026-05-31T11:11:39.924+0000] {data_modification.py:75} INFO - Updated row with Video_ID: gar4U3n-ILY
[2026-05-31T11:11:39.926+0000] {data_modification.py:75} INFO - Updated row with Video_ID: 9WEQts7b8Pw
