[2026-05-31T11:13:55.437+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-05-31T11:13:55.453+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-05-31T11:13:54.276535+00:00 [queued]>
[2026-05-31T11:13:55.458+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.staging_table manual__2026-05-31T11:13:54.276535+00:00 [queued]>
[2026-05-31T11:13:55.458+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2026-05-31T11:13:55.468+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): staging_table> on 2026-05-31 11:13:54.276535+00:00
[2026-05-31T11:13:55.470+0000] {standard_task_runner.py:63} INFO - Started process 782 to run task
[2026-05-31T11:13:55.473+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'staging_table', 'manual__2026-05-31T11:13:54.276535+00:00', '--job-id', '35', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpyasr_a3e']
[2026-05-31T11:13:55.474+0000] {standard_task_runner.py:91} INFO - Job 35: Subtask staging_table
[2026-05-31T11:13:55.512+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.staging_table manual__2026-05-31T11:13:54.276535+00:00 [running]> on host fa7e94e85520
[2026-05-31T11:13:55.570+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='dataengineers' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='staging_table' AIRFLOW_CTX_EXECUTION_DATE='2026-05-31T11:13:54.276535+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2026-05-31T11:13:54.276535+00:00'
[2026-05-31T11:13:55.571+0000] {taskinstance.py:430} INFO - ::endgroup::
[2026-05-31T11:13:55.579+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-31T11:13:55.584+0000] {data_loading.py:12} INFO - Processing file: YT_data_2026-05-31
[2026-05-31T11:13:55.592+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-31T11:13:55.597+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2026-05-31T11:13:55.605+0000] {data_modification.py:75} INFO - Updated row with Video_ID: GpQSUjNsNm0
[2026-05-31T11:13:55.608+0000] {data_modification.py:75} INFO - Updated row with Video_ID: y1UVAtHALaA
[2026-05-31T11:13:55.610+0000] {data_modification.py:75} INFO - Updated row with Video_ID: hYahU_Cqwp8
[2026-05-31T11:13:55.612+0000] {data_modification.py:75} INFO - Updated row with Video_ID: SllXaJiQjBA
